año,eleccion_tipo,eleccion_id,recuento_tipo,recuento_id,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,lista_numero,lista_nombre,votos_tipo,votos_cantidad,asistencia_mesa,votos_positivos,promedio_asistencia_circuito,diferencia_asistencia,z_score_diferencia_asistencia
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,,,POSITIVO,8,63.26530612244898,31.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,1,PRESIDENTE Y VICE,133,HACEMOS POR NUESTRO PAIS,,,POSITIVO,1,63.26530612244898,31.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,1,PRESIDENTE Y VICE,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,0,63.26530612244898,31.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,8,PARLAMENTO MERCOSUR NACIONAL,135,LA LIBERTAD AVANZA,,,POSITIVO,11,63.26530612244898,29.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,8,PARLAMENTO MERCOSUR NACIONAL,132,JUNTOS POR EL CAMBIO,,,POSITIVO,10,63.26530612244898,29.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,8,PARLAMENTO MERCOSUR NACIONAL,134,UNION POR LA PATRIA,,,POSITIVO,7,63.26530612244898,29.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,8,PARLAMENTO MERCOSUR NACIONAL,133,HACEMOS POR NUESTRO PAIS,,,POSITIVO,1,63.26530612244898,29.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,8,PARLAMENTO MERCOSUR NACIONAL,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,0,63.26530612244898,29.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,,,POSITIVO,12,63.26530612244898,31.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00113,00113,94,NATIVOS,49,1,PRESIDENTE Y VICE,132,JUNTOS POR EL CAMBIO,,,POSITIVO,10,63.26530612244898,31.0,77.07833050113433,-13.813024378685348,-3.8517535977894717
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,4,GOBERNADOR Y VICE,20134,UNION POR LA PATRIA,,,POSITIVO,87,64.9425287356322,220.0,78.81536301030016,-13.872834274667966,-3.8684315515611267
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,4,GOBERNADOR Y VICE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,12,64.9425287356322,220.0,78.81536301030016,-13.872834274667966,-3.8684315515611267
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,4,GOBERNADOR Y VICE,20135,LA LIBERTAD AVANZA,,,POSITIVO,59,64.9425287356322,220.0,78.81536301030016,-13.872834274667966,-3.8684315515611267
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,4,GOBERNADOR Y VICE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,62,64.9425287356322,220.0,78.81536301030016,-13.872834274667966,-3.8684315515611267
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,9,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,100,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,65,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,55,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,4,GOBERNADOR Y VICE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,9,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,4,GOBERNADOR Y VICE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,54,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,4,GOBERNADOR Y VICE,20134,UNION POR LA PATRIA,,,POSITIVO,101,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,111,NATIVOS,353,4,GOBERNADOR Y VICE,20135,LA LIBERTAD AVANZA,,,POSITIVO,65,64.87252124645893,229.0,78.77201867221234,-13.89949742575341,-3.875866555316006
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,82,64.87252124645893,229.0,78.81536301030016,-13.94284176384123,-3.887953098103202
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,75,64.87252124645893,229.0,78.81536301030016,-13.94284176384123,-3.887953098103202
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,12,64.87252124645893,229.0,78.81536301030016,-13.94284176384123,-3.887953098103202
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,60,64.87252124645893,229.0,78.81536301030016,-13.94284176384123,-3.887953098103202
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,2,SENADOR NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,74,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,2,SENADOR NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,54,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,5,SENADOR PROVINCIAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,57,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,78,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,2,SENADOR NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,9,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,5,SENADOR PROVINCIAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,9,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,74,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,54,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,5,SENADOR PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,77,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,5,SENADOR PROVINCIAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,72,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,2,SENADOR NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,78,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748B,0748B,130,NATIVOS,350,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,9,64.28571428571429,215.0,78.23499169816901,-13.94927741245472,-3.8897476748752062
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,2,SENADOR NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,55,64.28571428571429,223.0,78.30785714503513,-14.022142859320837,-3.9100661612129404
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,2,SENADOR NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,96,64.28571428571429,223.0,78.30785714503513,-14.022142859320837,-3.9100661612129404
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,2,SENADOR NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,8,64.28571428571429,223.0,78.30785714503513,-14.022142859320837,-3.9100661612129404
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,2,SENADOR NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,64,64.28571428571429,223.0,78.30785714503513,-14.022142859320837,-3.9100661612129404
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748C,0748C,166,NATIVOS,350,7,INTENDENTE,20040,MOVIMIENTO LIBRES DEL SUR,,,POSITIVO,5,63.714285714285715,219.0,77.81601802853297,-14.10173231424725,-3.93225963318219
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748C,0748C,166,NATIVOS,350,7,INTENDENTE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,79,63.714285714285715,219.0,77.81601802853297,-14.10173231424725,-3.93225963318219
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748C,0748C,166,NATIVOS,350,7,INTENDENTE,20134,UNION POR LA PATRIA,,,POSITIVO,70,63.714285714285715,219.0,77.81601802853297,-14.10173231424725,-3.93225963318219
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,87,Pergamino,0748C,0748C,166,NATIVOS,350,7,INTENDENTE,20135,LA LIBERTAD AVANZA,,,POSITIVO,65,63.714285714285715,219.0,77.81601802853297,-14.10173231424725,-3.93225963318219
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,183,NATIVOS,349,5,SENADOR PROVINCIAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,53,64.18338108882521,218.0,78.30785714503513,-14.124476056209915,-3.9386017120441563
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,183,NATIVOS,349,5,SENADOR PROVINCIAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,59,64.18338108882521,218.0,78.30785714503513,-14.124476056209915,-3.9386017120441563
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,183,NATIVOS,349,5,SENADOR PROVINCIAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,8,64.18338108882521,218.0,78.30785714503513,-14.124476056209915,-3.9386017120441563
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,183,NATIVOS,349,5,SENADOR PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,98,64.18338108882521,218.0,78.30785714503513,-14.124476056209915,-3.9386017120441563
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0497B,0497B,646,NATIVOS,355,7,INTENDENTE,20134,UNION POR LA PATRIA,,,POSITIVO,92,64.7887323943662,227.0,78.93431828479285,-14.145585890426645,-3.944488176707065
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0497B,0497B,646,NATIVOS,355,7,INTENDENTE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,11,64.7887323943662,227.0,78.93431828479285,-14.145585890426645,-3.944488176707065
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0497B,0497B,646,NATIVOS,355,7,INTENDENTE,20135,LA LIBERTAD AVANZA,,,POSITIVO,44,64.7887323943662,227.0,78.93431828479285,-14.145585890426645,-3.944488176707065
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0497B,0497B,646,NATIVOS,355,7,INTENDENTE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,80,64.7887323943662,227.0,78.93431828479285,-14.145585890426645,-3.944488176707065
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,87,64.65517241379311,219.0,78.81536301030016,-14.16019059650705,-3.9485606902745256
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,61,64.65517241379311,219.0,78.81536301030016,-14.16019059650705,-3.9485606902745256
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,59,64.65517241379311,219.0,78.81536301030016,-14.16019059650705,-3.9485606902745256
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,266,NATIVOS,348,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,12,64.65517241379311,219.0,78.81536301030016,-14.16019059650705,-3.9485606902745256
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901B,0901B,163,NATIVOS,350,5,SENADOR PROVINCIAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,76,66.0,231.0,80.1712066754881,-14.171206675488094,-3.951632517318735
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901B,0901B,163,NATIVOS,350,5,SENADOR PROVINCIAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,61,66.0,231.0,80.1712066754881,-14.171206675488094,-3.951632517318735
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901B,0901B,163,NATIVOS,350,5,SENADOR PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,87,66.0,231.0,80.1712066754881,-14.171206675488094,-3.951632517318735
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901B,0901B,163,NATIVOS,350,5,SENADOR PROVINCIAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,7,66.0,231.0,80.1712066754881,-14.171206675488094,-3.951632517318735
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1013,1013,53,NATIVOS,161,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,53,63.975155279503106,88.0,78.15252818544073,-14.177372905937624,-3.9533519669966366
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1013,1013,53,NATIVOS,161,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,0,63.975155279503106,88.0,78.15252818544073,-14.177372905937624,-3.9533519669966366
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1013,1013,53,NATIVOS,161,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,10,63.975155279503106,88.0,78.15252818544073,-14.177372905937624,-3.9533519669966366
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1013,1013,53,NATIVOS,161,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,25,63.975155279503106,88.0,78.15252818544073,-14.177372905937624,-3.9533519669966366
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,5,SENADOR PROVINCIAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,13,64.58923512747874,228.0,78.81536301030016,-14.226127882821416,-3.966947263180437
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,5,SENADOR PROVINCIAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,61,64.58923512747874,228.0,78.81536301030016,-14.226127882821416,-3.966947263180437
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,5,SENADOR PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,73,64.58923512747874,228.0,78.81536301030016,-14.226127882821416,-3.966947263180437
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,296,NATIVOS,353,5,SENADOR PROVINCIAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,81,64.58923512747874,228.0,78.81536301030016,-14.226127882821416,-3.966947263180437
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1017,1017,175,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,96,64.0,222.0,78.23646953253862,-14.23646953253862,-3.9698310260272462
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1017,1017,175,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,6,64.0,222.0,78.23646953253862,-14.23646953253862,-3.9698310260272462
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1017,1017,175,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,56,64.0,222.0,78.23646953253862,-14.23646953253862,-3.9698310260272462
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,1017,1017,175,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,64,64.0,222.0,78.23646953253862,-14.23646953253862,-3.9698310260272462
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0505A,0505A,1327,NATIVOS,345,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,134,66.3768115942029,216.0,80.67700887266315,-14.300197278460246,-3.9876014699143507
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0505A,0505A,1327,NATIVOS,345,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,13,66.3768115942029,216.0,80.67700887266315,-14.300197278460246,-3.9876014699143507
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0505A,0505A,1327,NATIVOS,345,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,8,66.3768115942029,216.0,80.67700887266315,-14.300197278460246,-3.9876014699143507
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,0505A,0505A,1327,NATIVOS,345,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,61,66.3768115942029,216.0,80.67700887266315,-14.300197278460246,-3.9876014699143507
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,55,64.0,222.0,78.30785714503513,-14.307857145035129,-3.989737419133692
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,8,64.0,222.0,78.30785714503513,-14.307857145035129,-3.989737419133692
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,64,64.0,222.0,78.30785714503513,-14.307857145035129,-3.989737419133692
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,175,NATIVOS,350,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,95,64.0,222.0,78.30785714503513,-14.307857145035129,-3.989737419133692
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,121,25 de Mayo,00980,00980,58,NATIVOS,351,6,DIPUTADO PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,89,64.1025641025641,225.0,78.46211681622856,-14.359552713664456,-4.004152697569386
