circuito_id,mesa_id,agrupacion_nombre,cargo_nombre,votos_cantidad_generales,votos_cantidad_paso,diferencia_absoluta,z_score_diferencia
00800,73,UNION POR LA PATRIA,PRESIDENTE Y VICE,102,0,102,5.05928612438786
00800,73,UNION POR LA PATRIA,SENADOR NACIONAL,93,0,93,4.5364567550062365
00800,74,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,92,92,4.478364602852723
00800,74,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,92,92,4.478364602852723
00804,93,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,114,114,5.756391950230024
00804,93,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,111,111,5.582115493769483
00804,93,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,113,113,5.69829979807651
00823,10,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,116,116,5.8725762545370515
00823,10,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,114,114,5.756391950230024
00823,24,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,76,6,70,3.2003372554754215
00823,33,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,105,29,76,3.548890168396504
00823,41,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,89,198,109,5.465931189462456
00823,46,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,79,0,79,3.7231666248570447
00823,46,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,68,0,68,3.0841529511683943
00823,46,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,79,0,79,3.7231666248570447
00823,46,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,69,0,69,3.142245103321908
00823,46,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,84,0,84,4.013627385624614
00823,46,LA LIBERTAD AVANZA,SENADOR NACIONAL,71,0,71,3.2584294076289355
00823,46,UNION POR LA PATRIA,DIPUTADO NACIONAL,85,0,85,4.071719537778127
00823,46,UNION POR LA PATRIA,PRESIDENTE Y VICE,88,0,88,4.245995994238668
00823,46,UNION POR LA PATRIA,SENADOR NACIONAL,80,0,80,3.781258777010559
00832,12,HACEMOS POR NUESTRO PAIS,PRESIDENTE Y VICE,73,0,73,3.3746137119359627
00832,28,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,69,0,69,3.142245103321908
00846,4,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,98,16,82,3.897443081317586
00854,42,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,81,0,81,3.8393509291640724
00854,76,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,76,76,3.548890168396504
00854,76,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,87,87,4.187903842085155
00854,76,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,87,87,4.187903842085155
00854,76,UNION POR LA PATRIA,SENADOR NACIONAL,0,87,87,4.187903842085155
00860,5,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,69,0,69,3.142245103321908
00860,5,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,71,0,71,3.2584294076289355
00860,5,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,85,0,85,4.071719537778127
00860,5,LA LIBERTAD AVANZA,SENADOR NACIONAL,71,0,71,3.2584294076289355
00860,5,UNION POR LA PATRIA,DIPUTADO NACIONAL,68,0,68,3.0841529511683943
00860,5,UNION POR LA PATRIA,PRESIDENTE Y VICE,80,0,80,3.781258777010559
00860,5,UNION POR LA PATRIA,SENADOR NACIONAL,68,0,68,3.0841529511683943
00860,16,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,77,0,77,3.6069823205500176
00860,16,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,74,0,74,3.4327058640894763
00860,16,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,75,0,75,3.49079801624299
00860,16,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,78,0,78,3.665074472703531
00860,16,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,90,0,90,4.362180298545695
00860,16,LA LIBERTAD AVANZA,SENADOR NACIONAL,79,0,79,3.7231666248570447
00860,16,UNION POR LA PATRIA,DIPUTADO NACIONAL,102,0,102,5.05928612438786
00860,16,UNION POR LA PATRIA,PRESIDENTE Y VICE,106,0,106,5.291654733001915
00860,16,UNION POR LA PATRIA,SENADOR NACIONAL,104,0,104,5.175470428694887
00864,60,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,73,0,73,3.3746137119359627
00866,7,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,104,0,104,5.175470428694887
00866,7,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,94,0,94,4.5945489071597505
00866,7,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,104,0,104,5.175470428694887
00866,7,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,74,0,74,3.4327058640894763
00866,7,UNION POR LA PATRIA,DIPUTADO NACIONAL,85,0,85,4.071719537778127
00866,7,UNION POR LA PATRIA,PRESIDENTE Y VICE,88,0,88,4.245995994238668
00866,7,UNION POR LA PATRIA,SENADOR NACIONAL,85,0,85,4.071719537778127
00866,10,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,4,84,80,3.781258777010559
00866,25,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,86,0,86,4.129811689931641
00866,25,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,78,0,78,3.665074472703531
00866,25,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,86,0,86,4.129811689931641
00866,25,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,83,0,83,3.9555352334710996
00866,25,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,101,0,101,5.001193972234346
00866,25,LA LIBERTAD AVANZA,SENADOR NACIONAL,83,0,83,3.9555352334710996
00866,25,UNION POR LA PATRIA,DIPUTADO NACIONAL,79,0,79,3.7231666248570447
00866,25,UNION POR LA PATRIA,PRESIDENTE Y VICE,83,0,83,3.9555352334710996
00866,25,UNION POR LA PATRIA,SENADOR NACIONAL,79,0,79,3.7231666248570447
00866,35,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,106,106,5.291654733001915
00866,35,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,105,105,5.233562580848401
00866,35,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,106,106,5.291654733001915
00866,48,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,106,106,5.291654733001915
00866,48,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,104,104,5.175470428694887
00866,48,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,106,106,5.291654733001915
00866,51,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,90,3,87,4.187903842085155
00870,62,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,82,0,82,3.897443081317586
00870,62,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,86,0,86,4.129811689931641
00870,62,LA LIBERTAD AVANZA,SENADOR NACIONAL,81,0,81,3.8393509291640724
00870,62,UNION POR LA PATRIA,DIPUTADO NACIONAL,110,0,110,5.52402334161597
00870,62,UNION POR LA PATRIA,PRESIDENTE Y VICE,114,0,114,5.756391950230024
00870,62,UNION POR LA PATRIA,SENADOR NACIONAL,109,0,109,5.465931189462456
00901,10,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,30,107,77,3.6069823205500176
00901,10,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,28,105,77,3.6069823205500176
00901,38,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,11,113,102,5.05928612438786
00901,60,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,108,41,67,3.0260607990148807
00901,60,UNION POR LA PATRIA,DIPUTADO NACIONAL,84,8,76,3.548890168396504
00901,60,UNION POR LA PATRIA,SENADOR NACIONAL,85,9,76,3.548890168396504
00901,94,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,89,0,89,4.304088146392182
00901,94,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,87,0,87,4.187903842085155
00901,94,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,91,0,91,4.420272450699209
00901,94,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,72,0,72,3.316521559782449
00901,94,UNION POR LA PATRIA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
00901,94,UNION POR LA PATRIA,PRESIDENTE Y VICE,72,0,72,3.316521559782449
00901,94,UNION POR LA PATRIA,SENADOR NACIONAL,72,0,72,3.316521559782449
00902,212,UNION POR LA PATRIA,DIPUTADO NACIONAL,95,0,95,4.652641059313264
00903,216,UNION POR LA PATRIA,DIPUTADO NACIONAL,102,30,72,3.316521559782449
00903,216,UNION POR LA PATRIA,PRESIDENTE Y VICE,112,17,95,4.652641059313264
00903,216,UNION POR LA PATRIA,SENADOR NACIONAL,103,35,68,3.0841529511683943
00903,224,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,83,0,83,3.9555352334710996
00903,224,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,100,0,100,4.943101820080833
00903,224,LA LIBERTAD AVANZA,SENADOR NACIONAL,84,0,84,4.013627385624614
00903,224,UNION POR LA PATRIA,DIPUTADO NACIONAL,95,0,95,4.652641059313264
00903,224,UNION POR LA PATRIA,PRESIDENTE Y VICE,104,0,104,5.175470428694887
00903,224,UNION POR LA PATRIA,SENADOR NACIONAL,96,0,96,4.710733211466778
00903,232,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,67,67,3.0260607990148807
00903,232,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,78,78,3.665074472703531
00903,232,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,71,71,3.2584294076289355
00904,242,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,68,0,68,3.0841529511683943
00904,242,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,78,0,78,3.665074472703531
00904,242,LA LIBERTAD AVANZA,SENADOR NACIONAL,68,0,68,3.0841529511683943
00904,242,UNION POR LA PATRIA,DIPUTADO NACIONAL,105,0,105,5.233562580848401
00904,242,UNION POR LA PATRIA,PRESIDENTE Y VICE,116,0,116,5.8725762545370515
00904,242,UNION POR LA PATRIA,SENADOR NACIONAL,106,0,106,5.291654733001915
00904,252,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,72,0,72,3.316521559782449
00904,252,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,71,0,71,3.2584294076289355
00904,252,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
00904,252,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,90,0,90,4.362180298545695
00904,252,LA LIBERTAD AVANZA,SENADOR NACIONAL,81,0,81,3.8393509291640724
00904,252,UNION POR LA PATRIA,DIPUTADO NACIONAL,91,0,91,4.420272450699209
00904,252,UNION POR LA PATRIA,PRESIDENTE Y VICE,102,0,102,5.05928612438786
00904,252,UNION POR LA PATRIA,SENADOR NACIONAL,91,0,91,4.420272450699209
00904,270,UNION POR LA PATRIA,DIPUTADO NACIONAL,99,26,73,3.3746137119359627
00904,270,UNION POR LA PATRIA,PRESIDENTE Y VICE,114,33,81,3.8393509291640724
00904,270,UNION POR LA PATRIA,SENADOR NACIONAL,101,28,73,3.3746137119359627
00904,275,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,77,77,3.6069823205500176
00904,293,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,67,0,67,3.0260607990148807
00904,293,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,69,0,69,3.142245103321908
00904,293,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,68,0,68,3.0841529511683943
00904,293,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,84,0,84,4.013627385624614
00904,293,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,86,0,86,4.129811689931641
00904,293,LA LIBERTAD AVANZA,SENADOR NACIONAL,83,0,83,3.9555352334710996
00904,293,UNION POR LA PATRIA,DIPUTADO NACIONAL,70,0,70,3.2003372554754215
00904,293,UNION POR LA PATRIA,PRESIDENTE Y VICE,74,0,74,3.4327058640894763
00904,293,UNION POR LA PATRIA,SENADOR NACIONAL,71,0,71,3.2584294076289355
00904,295,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,77,0,77,3.6069823205500176
00904,295,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,83,0,83,3.9555352334710996
00904,295,LA LIBERTAD AVANZA,SENADOR NACIONAL,77,0,77,3.6069823205500176
00904,295,UNION POR LA PATRIA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
00904,295,UNION POR LA PATRIA,PRESIDENTE Y VICE,93,0,93,4.5364567550062365
00904,295,UNION POR LA PATRIA,SENADOR NACIONAL,81,0,81,3.8393509291640724
00904,297,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,75,0,75,3.49079801624299
00904,297,UNION POR LA PATRIA,DIPUTADO NACIONAL,114,0,114,5.756391950230024
00904,297,UNION POR LA PATRIA,PRESIDENTE Y VICE,125,0,125,6.395405623918675
00904,297,UNION POR LA PATRIA,SENADOR NACIONAL,116,0,116,5.8725762545370515
00905,322,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,94,94,4.5945489071597505
00905,322,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,91,91,4.420272450699209
00905,322,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,94,94,4.5945489071597505
00905,322,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,77,77,3.6069823205500176
00905,322,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,81,81,3.8393509291640724
00905,322,UNION POR LA PATRIA,SENADOR NACIONAL,0,77,77,3.6069823205500176
00905,324,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,68,0,68,3.0841529511683943
00905,324,UNION POR LA PATRIA,DIPUTADO NACIONAL,86,0,86,4.129811689931641
00905,324,UNION POR LA PATRIA,SENADOR NACIONAL,84,0,84,4.013627385624614
00905,327,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,71,71,3.2584294076289355
00905,327,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,99,99,4.885009667927319
00905,327,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,99,99,4.885009667927319
00905,327,UNION POR LA PATRIA,SENADOR NACIONAL,0,99,99,4.885009667927319
00905,332,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,95,95,4.652641059313264
00905,332,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,95,95,4.652641059313264
00905,332,UNION POR LA PATRIA,SENADOR NACIONAL,0,95,95,4.652641059313264
00906,337,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,94,94,4.5945489071597505
00906,337,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,94,94,4.5945489071597505
00906,337,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,100,100,4.943101820080833
00906,337,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,80,80,3.781258777010559
00906,337,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,83,83,3.9555352334710996
00906,337,UNION POR LA PATRIA,SENADOR NACIONAL,0,81,81,3.8393509291640724
00908,349,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,72,0,72,3.316521559782449
00908,349,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,70,0,70,3.2003372554754215
00908,349,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,72,0,72,3.316521559782449
00908,349,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,70,0,70,3.2003372554754215
00908,349,UNION POR LA PATRIA,DIPUTADO NACIONAL,83,0,83,3.9555352334710996
00908,349,UNION POR LA PATRIA,PRESIDENTE Y VICE,100,0,100,4.943101820080833
00908,349,UNION POR LA PATRIA,SENADOR NACIONAL,85,0,85,4.071719537778127
00913,4,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,78,0,78,3.665074472703531
00913,4,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,86,0,86,4.129811689931641
00913,4,LA LIBERTAD AVANZA,SENADOR NACIONAL,79,0,79,3.7231666248570447
00913,4,UNION POR LA PATRIA,DIPUTADO NACIONAL,88,0,88,4.245995994238668
00913,4,UNION POR LA PATRIA,PRESIDENTE Y VICE,100,0,100,4.943101820080833
00913,4,UNION POR LA PATRIA,SENADOR NACIONAL,88,0,88,4.245995994238668
00913,18,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,75,75,3.49079801624299
00913,18,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,79,79,3.7231666248570447
00913,18,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,77,77,3.6069823205500176
00913,18,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,0,67,67,3.0260607990148807
00913,18,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,76,76,3.548890168396504
00913,18,LA LIBERTAD AVANZA,SENADOR NACIONAL,0,67,67,3.0260607990148807
00913,18,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,72,72,3.316521559782449
00913,18,UNION POR LA PATRIA,SENADOR NACIONAL,0,71,71,3.2584294076289355
00913,19,HACEMOS POR NUESTRO PAIS,PRESIDENTE Y VICE,90,4,86,4.129811689931641
00913,25,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,74,0,74,3.4327058640894763
00913,25,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,73,0,73,3.3746137119359627
00913,25,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,73,0,73,3.3746137119359627
00913,25,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,99,0,99,4.885009667927319
00913,25,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,111,0,111,5.582115493769483
00913,25,LA LIBERTAD AVANZA,SENADOR NACIONAL,100,0,100,4.943101820080833
00913,25,UNION POR LA PATRIA,DIPUTADO NACIONAL,67,0,67,3.0260607990148807
00913,25,UNION POR LA PATRIA,PRESIDENTE Y VICE,78,0,78,3.665074472703531
00913,25,UNION POR LA PATRIA,SENADOR NACIONAL,69,0,69,3.142245103321908
00913,35,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
00913,35,LA LIBERTAD AVANZA,SENADOR NACIONAL,80,0,80,3.781258777010559
00913,69,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,79,79,3.7231666248570447
00913,69,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,85,85,4.071719537778127
00913,69,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,81,81,3.8393509291640724
00913,69,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,0,69,69,3.142245103321908
00913,69,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,81,81,3.8393509291640724
00913,69,LA LIBERTAD AVANZA,SENADOR NACIONAL,0,69,69,3.142245103321908
00913,71,UNION POR LA PATRIA,DIPUTADO NACIONAL,86,15,71,3.2584294076289355
00913,71,UNION POR LA PATRIA,SENADOR NACIONAL,88,15,73,3.3746137119359627
00913,77,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,73,0,73,3.3746137119359627
00913,77,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,86,0,86,4.129811689931641
00913,77,LA LIBERTAD AVANZA,SENADOR NACIONAL,74,0,74,3.4327058640894763
00913,85,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,88,0,88,4.245995994238668
00913,85,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,93,0,93,4.5364567550062365
00913,85,LA LIBERTAD AVANZA,SENADOR NACIONAL,88,0,88,4.245995994238668
00913,85,UNION POR LA PATRIA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
00913,85,UNION POR LA PATRIA,PRESIDENTE Y VICE,92,0,92,4.478364602852723
00913,85,UNION POR LA PATRIA,SENADOR NACIONAL,82,0,82,3.897443081317586
00913,90,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,83,0,83,3.9555352334710996
00913,90,LA LIBERTAD AVANZA,SENADOR NACIONAL,88,0,88,4.245995994238668
00913,90,UNION POR LA PATRIA,DIPUTADO NACIONAL,70,0,70,3.2003372554754215
00913,90,UNION POR LA PATRIA,PRESIDENTE Y VICE,80,0,80,3.781258777010559
00913,90,UNION POR LA PATRIA,SENADOR NACIONAL,72,0,72,3.316521559782449
00913,91,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,87,0,87,4.187903842085155
00913,91,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,95,0,95,4.652641059313264
00913,91,LA LIBERTAD AVANZA,SENADOR NACIONAL,87,0,87,4.187903842085155
00913,91,UNION POR LA PATRIA,DIPUTADO NACIONAL,87,0,87,4.187903842085155
00913,91,UNION POR LA PATRIA,PRESIDENTE Y VICE,94,0,94,4.5945489071597505
00913,91,UNION POR LA PATRIA,SENADOR NACIONAL,87,0,87,4.187903842085155
00913,97,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,87,0,87,4.187903842085155
00913,97,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,95,0,95,4.652641059313264
00913,97,LA LIBERTAD AVANZA,SENADOR NACIONAL,87,0,87,4.187903842085155
00913,97,UNION POR LA PATRIA,DIPUTADO NACIONAL,89,0,89,4.304088146392182
00913,97,UNION POR LA PATRIA,PRESIDENTE Y VICE,100,0,100,4.943101820080833
00913,97,UNION POR LA PATRIA,SENADOR NACIONAL,89,0,89,4.304088146392182
00913,99,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,77,0,77,3.6069823205500176
00913,99,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,74,0,74,3.4327058640894763
00913,99,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,78,0,78,3.665074472703531
00913,99,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,84,0,84,4.013627385624614
00913,99,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,82,0,82,3.897443081317586
00913,99,LA LIBERTAD AVANZA,SENADOR NACIONAL,84,0,84,4.013627385624614
00913,99,UNION POR LA PATRIA,DIPUTADO NACIONAL,73,0,73,3.3746137119359627
00913,99,UNION POR LA PATRIA,PRESIDENTE Y VICE,83,0,83,3.9555352334710996
00913,99,UNION POR LA PATRIA,SENADOR NACIONAL,72,0,72,3.316521559782449
00913,101,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,92,0,92,4.478364602852723
00913,101,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,98,0,98,4.826917515773805
00913,101,LA LIBERTAD AVANZA,SENADOR NACIONAL,92,0,92,4.478364602852723
00913,101,UNION POR LA PATRIA,DIPUTADO NACIONAL,84,0,84,4.013627385624614
00913,101,UNION POR LA PATRIA,PRESIDENTE Y VICE,87,0,87,4.187903842085155
00913,101,UNION POR LA PATRIA,SENADOR NACIONAL,84,0,84,4.013627385624614
00913,103,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,84,84,4.013627385624614
00913,103,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,90,90,4.362180298545695
00913,103,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,84,84,4.013627385624614
00913,103,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,79,79,3.7231666248570447
00913,106,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,71,0,71,3.2584294076289355
00913,106,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,67,0,67,3.0260607990148807
00913,106,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,81,0,81,3.8393509291640724
00913,106,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,89,0,89,4.304088146392182
00913,106,LA LIBERTAD AVANZA,SENADOR NACIONAL,80,0,80,3.781258777010559
00913,106,UNION POR LA PATRIA,DIPUTADO NACIONAL,77,0,77,3.6069823205500176
00913,106,UNION POR LA PATRIA,PRESIDENTE Y VICE,85,0,85,4.071719537778127
00913,106,UNION POR LA PATRIA,SENADOR NACIONAL,78,0,78,3.665074472703531
00913,124,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,70,0,70,3.2003372554754215
00913,124,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,67,0,67,3.0260607990148807
00913,124,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,69,0,69,3.142245103321908
00913,124,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
00913,124,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,74,0,74,3.4327058640894763
00913,124,LA LIBERTAD AVANZA,SENADOR NACIONAL,72,0,72,3.316521559782449
00913,124,UNION POR LA PATRIA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
00913,124,UNION POR LA PATRIA,PRESIDENTE Y VICE,77,0,77,3.6069823205500176
00913,124,UNION POR LA PATRIA,SENADOR NACIONAL,73,0,73,3.3746137119359627
00917,144,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,78,0,78,3.665074472703531
00917,144,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,84,0,84,4.013627385624614
00917,144,LA LIBERTAD AVANZA,SENADOR NACIONAL,78,0,78,3.665074472703531
00917,144,UNION POR LA PATRIA,DIPUTADO NACIONAL,144,0,144,7.499156514835435
00917,144,UNION POR LA PATRIA,PRESIDENTE Y VICE,148,0,148,7.73152512344949
00917,144,UNION POR LA PATRIA,SENADOR NACIONAL,145,0,145,7.557248666988949
00922,158,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,82,0,82,3.897443081317586
00922,158,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,80,0,80,3.781258777010559
00922,158,LA LIBERTAD AVANZA,SENADOR NACIONAL,82,0,82,3.897443081317586
00922,158,UNION POR LA PATRIA,PRESIDENTE Y VICE,111,39,72,3.316521559782449
00944,14,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,88,0,88,4.245995994238668
00944,14,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,86,0,86,4.129811689931641
00944,14,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,88,0,88,4.245995994238668
00944,14,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,69,0,69,3.142245103321908
00944,14,UNION POR LA PATRIA,DIPUTADO NACIONAL,108,0,108,5.407839037308942
00944,14,UNION POR LA PATRIA,PRESIDENTE Y VICE,109,0,109,5.465931189462456
00944,14,UNION POR LA PATRIA,SENADOR NACIONAL,108,0,108,5.407839037308942
00944,19,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,92,92,4.478364602852723
00944,19,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,93,93,4.5364567550062365
00944,19,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,92,92,4.478364602852723
00944,19,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,75,75,3.49079801624299
00944,19,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,79,79,3.7231666248570447
00944,19,UNION POR LA PATRIA,SENADOR NACIONAL,0,76,76,3.548890168396504
00980,5,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,106,0,106,5.291654733001915
00980,5,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,107,0,107,5.349746885155429
00980,5,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,106,0,106,5.291654733001915
00980,5,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,69,0,69,3.142245103321908
00980,5,UNION POR LA PATRIA,DIPUTADO NACIONAL,73,0,73,3.3746137119359627
00980,5,UNION POR LA PATRIA,PRESIDENTE Y VICE,79,0,79,3.7231666248570447
